year,sex,location,source,count
2006,Women,Community,Gyeongnam,1073
2006,Women,Community,Jeju,693
2006,Women,Community,Outside of Korean Red Cross,0
2006,Women,Personal Participation,Korean Red Cross,362277
2006,Women,Personal Participation,Central Seoul,36799
2006,Women,Personal Participation,Western Seoul,17934
2006,Women,Personal Participation,Southern Seoul,31647
2006,Women,Personal Participation,Eastern Seoul,35854
2006,Women,Personal Participation,Busan,43458
2006,Women,Personal Participation,DaeguGyeongbuk,33626
2006,Women,Personal Participation,Incheon,22523
2006,Women,Personal Participation,Ulsan,14441
2006,Women,Personal Participation,Gyeonggi,20033
2006,Women,Personal Participation,Gangwon,6663
2006,Women,Personal Participation,Chungbuk,11029
2006,Women,Personal Participation,DaejeonChungnam,17473
2006,Women,Personal Participation,Jeonbuk,19144
2006,Women,Personal Participation,Jeonnam,39400
2006,Women,Personal Participation,Gyeongnam,9538
2006,Women,Personal Participation,Jeju,2715
2006,Women,Personal Participation,Outside of Korean Red Cross,8177
2006,Women,In Hospital,Korean Red Cross,6380
2006,Women,In Hospital,Central Seoul,312
2006,Women,In Hospital,Western Seoul,240
2006,Women,In Hospital,Southern Seoul,209
2006,Women,In Hospital,Eastern Seoul,1707
2006,Women,In Hospital,Busan,87
2006,Women,In Hospital,DaeguGyeongbuk,235
2006,Women,In Hospital,Incheon,1332
2006,Women,In Hospital,Ulsan,54
2006,Women,In Hospital,Gyeonggi,470
2006,Women,In Hospital,Gangwon,313
2006,Women,In Hospital,Chungbuk,26
2006,Women,In Hospital,DaejeonChungnam,227
2006,Women,In Hospital,Jeonbuk,100
2006,Women,In Hospital,Jeonnam,61
2006,Women,In Hospital,Gyeongnam,964
2006,Women,In Hospital,Jeju,43
2006,Women,In Hospital,Outside of Korean Red Cross,8177
2006,Women,Blood donation house,Korean Red Cross,322197
2006,Women,Blood donation house,Central Seoul,33305
2006,Women,Blood donation house,Western Seoul,14325
2006,Women,Blood donation house,Southern Seoul,25941
2006,Women,Blood donation house,Eastern Seoul,31406
2006,Women,Blood donation house,Busan,40477
2006,Women,Blood donation house,DaeguGyeongbuk,31204
2006,Women,Blood donation house,Incheon,19146
2006,Women,Blood donation house,Ulsan,12530
2006,Women,Blood donation house,Gyeonggi,15469
2006,Women,Blood donation house,Gangwon,6284
2006,Women,Blood donation house,Chungbuk,10886
2006,Women,Blood donation house,DaejeonChungnam,14923
2006,Women,Blood donation house,Jeonbuk,19029
2006,Women,Blood donation house,Jeonnam,38990
2006,Women,Blood donation house,Gyeongnam,5727
2006,Women,Blood donation house,Jeju,2555
2006,Women,Blood donation house,Outside of Korean Red Cross,0
2006,Women,Blood donation bus,Korean Red Cross,33700
2006,Women,Blood donation bus,Central Seoul,3182
2006,Women,Blood donation bus,Western Seoul,3369
2006,Women,Blood donation bus,Southern Seoul,5497
2006,Women,Blood donation bus,Eastern Seoul,2741
2006,Women,Blood donation bus,Busan,2894
2006,Women,Blood donation bus,DaeguGyeongbuk,2187
2006,Women,Blood donation bus,Incheon,2045
2006,Women,Blood donation bus,Ulsan,1857
2006,Women,Blood donation bus,Gyeonggi,4094
2006,Women,Blood donation bus,Gangwon,66
2006,Women,Blood donation bus,Chungbuk,117
2006,Women,Blood donation bus,DaejeonChungnam,2323
2006,Women,Blood donation bus,Jeonbuk,15
2006,Women,Blood donation bus,Jeonnam,349
2006,Women,Blood donation bus,Gyeongnam,2847
2006,Women,Blood donation bus,Jeju,117
2006,Women,Blood donation bus,Outside of Korean Red Cross,0
2007,Men,Group Donation,Korean Red Cross,763386
2007,Men,Group Donation,Central Seoul,59892
2007,Men,Group Donation,Western Seoul,31232
2007,Men,Group Donation,Southern Seoul,53148
2007,Men,Group Donation,Eastern Seoul,56404
2007,Men,Group Donation,Busan,65943
2007,Men,Group Donation,DaeguGyeongbuk,65971
2007,Men,Group Donation,Incheon,34036
2007,Men,Group Donation,Ulsan,28543
2007,Men,Group Donation,Gyeonggi,52149
2007,Men,Group Donation,Gangwon,42589
2007,Men,Group Donation,Chungbuk,33056
2007,Men,Group Donation,DaejeonChungnam,75029
2007,Men,Group Donation,Jeonbuk,41290
2007,Men,Group Donation,Jeonnam,59669
2007,Men,Group Donation,Gyeongnam,48935
2007,Men,Group Donation,Jeju,15500
2007,Men,Group Donation,Outside of Korean Red Cross,0
2007,Men,Highschool,Korean Red Cross,220775
2007,Men,Highschool,Central Seoul,12310
2007,Men,Highschool,Western Seoul,11864
2007,Men,Highschool,Southern Seoul,9443
2007,Men,Highschool,Eastern Seoul,19861
2007,Men,Highschool,Busan,17689
2007,Men,Highschool,DaeguGyeongbuk,22749
2007,Men,Highschool,Incheon,15455
2007,Men,Highschool,Ulsan,9665
2007,Men,Highschool,Gyeonggi,19469
2007,Men,Highschool,Gangwon,3814
2007,Men,Highschool,Chungbuk,10664
2007,Men,Highschool,DaejeonChungnam,21976
2007,Men,Highschool,Jeonbuk,13345
2007,Men,Highschool,Jeonnam,19580
2007,Men,Highschool,Gyeongnam,8500
2007,Men,Highschool,Jeju,4391
2007,Men,Highschool,Outside of Korean Red Cross,0
2007,Men,University,Korean Red Cross,58051
2007,Men,University,Central Seoul,4673
2007,Men,University,Western Seoul,1317
2007,Men,University,Southern Seoul,4749
2007,Men,University,Eastern Seoul,4976
2007,Men,University,Busan,3943
2007,Men,University,DaeguGyeongbuk,8929
2007,Men,University,Incheon,790
2007,Men,University,Ulsan,1073
2007,Men,University,Gyeonggi,3839
2007,Men,University,Gangwon,1366
2007,Men,University,Chungbuk,3648
2007,Men,University,DaejeonChungnam,8290
2007,Men,University,Jeonbuk,1467
2007,Men,University,Jeonnam,5005
2007,Men,University,Gyeongnam,3292
2007,Men,University,Jeju,694
2007,Men,University,Outside of Korean Red Cross,0
2007,Men,Military Base,Korean Red Cross,319332
2007,Men,Military Base,Central Seoul,30867
2007,Men,Military Base,Western Seoul,9199
2007,Men,Military Base,Southern Seoul,27922
2007,Men,Military Base,Eastern Seoul,22740
2007,Men,Military Base,Busan,25439
2007,Men,Military Base,DaeguGyeongbuk,20501
2007,Men,Military Base,Incheon,11835
2007,Men,Military Base,Ulsan,8178
2007,Men,Military Base,Gyeonggi,14002
2007,Men,Military Base,Gangwon,33917
2007,Men,Military Base,Chungbuk,12002
2007,Men,Military Base,DaejeonChungnam,33712
2007,Men,Military Base,Jeonbuk,19364
2007,Men,Military Base,Jeonnam,20022
2007,Men,Military Base,Gyeongnam,24516
2007,Men,Military Base,Jeju,5116
2007,Men,Military Base,Outside of Korean Red Cross,0
2007,Men,Religion,Korean Red Cross,6877
2007,Men,Religion,Central Seoul,511
2007,Men,Religion,Western Seoul,777
2007,Men,Religion,Southern Seoul,1460
2007,Men,Religion,Eastern Seoul,974
2007,Men,Religion,Busan,689
2007,Men,Religion,DaeguGyeongbuk,106
2007,Men,Religion,Incheon,198
2007,Men,Religion,Ulsan,240
2007,Men,Religion,Gyeonggi,26
2007,Men,Religion,Gangwon,73
2007,Men,Religion,Chungbuk,409
2007,Men,Religion,DaejeonChungnam,527
2007,Men,Religion,Jeonbuk,252
2007,Men,Religion,Jeonnam,471
2007,Men,Religion,Gyeongnam,0
2007,Men,Religion,Jeju,164
2007,Men,Religion,Outside of Korean Red Cross,0
2007,Men,Community,Korean Red Cross,158351
2007,Men,Community,Central Seoul,11531
2007,Men,Community,Western Seoul,8075
2007,Men,Community,Southern Seoul,9574
2007,Men,Community,Eastern Seoul,7853
2007,Men,Community,Busan,18183
2007,Men,Community,DaeguGyeongbuk,13686
2007,Men,Community,Incheon,5758
2007,Men,Community,Ulsan,9387
2007,Men,Community,Gyeonggi,14813
2007,Men,Community,Gangwon,3419
2007,Men,Community,Chungbuk,6333
2007,Men,Community,DaejeonChungnam,10524
2007,Men,Community,Jeonbuk,6862
2007,Men,Community,Jeonnam,14591
2007,Men,Community,Gyeongnam,12627
2007,Men,Community,Jeju,5135
2007,Men,Community,Outside of Korean Red Cross,0
2007,Men,Personal Participation,Korean Red Cross,782470
2007,Men,Personal Participation,Central Seoul,77540
2007,Men,Personal Participation,Western Seoul,86383
2007,Men,Personal Participation,Southern Seoul,83123
2007,Men,Personal Participation,Eastern Seoul,70682
2007,Men,Personal Participation,Busan,81782
2007,Men,Personal Participation,DaeguGyeongbuk,51270
2007,Men,Personal Participation,Incheon,45065
2007,Men,Personal Participation,Ulsan,24097
2007,Men,Personal Participation,Gyeonggi,50668
2007,Men,Personal Participation,Gangwon,13020
2007,Men,Personal Participation,Chungbuk,25301
2007,Men,Personal Participation,DaejeonChungnam,40450
2007,Men,Personal Participation,Jeonbuk,34453
2007,Men,Personal Participation,Jeonnam,66180
2007,Men,Personal Participation,Gyeongnam,26432
2007,Men,Personal Participation,Jeju,6024
2007,Men,Personal Participation,Outside of Korean Red Cross,46408
2007,Men,In Hospital,Korean Red Cross,28017
2007,Men,In Hospital,Central Seoul,1388
2007,Men,In Hospital,Western Seoul,1630
2007,Men,In Hospital,Southern Seoul,1281
2007,Men,In Hospital,Eastern Seoul,4381
2007,Men,In Hospital,Busan,745
2007,Men,In Hospital,DaeguGyeongbuk,1656
2007,Men,In Hospital,Incheon,2900
2007,Men,In Hospital,Ulsan,354
2007,Men,In Hospital,Gyeonggi,3636
2007,Men,In Hospital,Gangwon,968
2007,Men,In Hospital,Chungbuk,487
2007,Men,In Hospital,DaejeonChungnam,1921
2007,Men,In Hospital,Jeonbuk,574
2007,Men,In Hospital,Jeonnam,207
2007,Men,In Hospital,Gyeongnam,5441
2007,Men,In Hospital,Jeju,448
2007,Men,In Hospital,Outside of Korean Red Cross,46408
2007,Men,Blood donation house,Korean Red Cross,670332
2007,Men,Blood donation house,Central Seoul,71460
2007,Men,Blood donation house,Western Seoul,71701
2007,Men,Blood donation house,Southern Seoul,70777
2007,Men,Blood donation house,Eastern Seoul,57701
2007,Men,Blood donation house,Busan,76098
2007,Men,Blood donation house,DaeguGyeongbuk,46323
2007,Men,Blood donation house,Incheon,39232
2007,Men,Blood donation house,Ulsan,19767
2007,Men,Blood donation house,Gyeonggi,37475
2007,Men,Blood donation house,Gangwon,11983
2007,Men,Blood donation house,Chungbuk,22280
2007,Men,Blood donation house,DaejeonChungnam,32647
2007,Men,Blood donation house,Jeonbuk,29213
2007,Men,Blood donation house,Jeonnam,65019
2007,Men,Blood donation house,Gyeongnam,13623
2007,Men,Blood donation house,Jeju,5033
2007,Men,Blood donation house,Outside of Korean Red Cross,0
2007,Men,Blood donation bus,Korean Red Cross,84121
2007,Men,Blood donation bus,Central Seoul,4692
2007,Men,Blood donation bus,Western Seoul,13052
2007,Men,Blood donation bus,Southern Seoul,11065
2007,Men,Blood donation bus,Eastern Seoul,8600
2007,Men,Blood donation bus,Busan,4939
2007,Men,Blood donation bus,DaeguGyeongbuk,3291
2007,Men,Blood donation bus,Incheon,2933
2007,Men,Blood donation bus,Ulsan,3976
2007,Men,Blood donation bus,Gyeonggi,9557
2007,Men,Blood donation bus,Gangwon,69
2007,Men,Blood donation bus,Chungbuk,2534
2007,Men,Blood donation bus,DaejeonChungnam,5882
2007,Men,Blood donation bus,Jeonbuk,4666
2007,Men,Blood donation bus,Jeonnam,954
2007,Men,Blood donation bus,Gyeongnam,7368
2007,Men,Blood donation bus,Jeju,543
2007,Men,Blood donation bus,Outside of Korean Red Cross,0
2007,Women,Group Donation,Korean Red Cross,136016
2007,Women,Group Donation,Central Seoul,11690
2007,Women,Group Donation,Western Seoul,7882
2007,Women,Group Donation,Southern Seoul,7233
2007,Women,Group Donation,Eastern Seoul,14098
2007,Women,Group Donation,Busan,7645
2007,Women,Group Donation,DaeguGyeongbuk,12719
2007,Women,Group Donation,Incheon,8053
2007,Women,Group Donation,Ulsan,2867
2007,Women,Group Donation,Gyeonggi,7589
2007,Women,Group Donation,Gangwon,3285
2007,Women,Group Donation,Chungbuk,6005
2007,Women,Group Donation,DaejeonChungnam,12756
2007,Women,Group Donation,Jeonbuk,7339
2007,Women,Group Donation,Jeonnam,16277
2007,Women,Group Donation,Gyeongnam,7426
2007,Women,Group Donation,Jeju,3152
2007,Women,Group Donation,Outside of Korean Red Cross,0
2007,Women,Highschool,Korean Red Cross,87744
2007,Women,Highschool,Central Seoul,6012
2007,Women,Highschool,Western Seoul,4424
2007,Women,Highschool,Southern Seoul,2613
2007,Women,Highschool,Eastern Seoul,9237
2007,Women,Highschool,Busan,4972
2007,Women,Highschool,DaeguGyeongbuk,7839
2007,Women,Highschool,Incheon,6679
2007,Women,Highschool,Ulsan,1649
2007,Women,Highschool,Gyeonggi,4916
2007,Women,Highschool,Gangwon,2039
2007,Women,Highschool,Chungbuk,4183
2007,Women,Highschool,DaejeonChungnam,8279
2007,Women,Highschool,Jeonbuk,6331
2007,Women,Highschool,Jeonnam,11744
2007,Women,Highschool,Gyeongnam,4882
2007,Women,Highschool,Jeju,1945
2007,Women,Highschool,Outside of Korean Red Cross,0
2007,Women,University,Korean Red Cross,22015
2007,Women,University,Central Seoul,2836
2007,Women,University,Western Seoul,365
2007,Women,University,Southern Seoul,1411
2007,Women,University,Eastern Seoul,2619
2007,Women,University,Busan,1110
2007,Women,University,DaeguGyeongbuk,2941
2007,Women,University,Incheon,416
2007,Women,University,Ulsan,549
2007,Women,University,Gyeonggi,1173
2007,Women,University,Gangwon,631
2007,Women,University,Chungbuk,1060
2007,Women,University,DaejeonChungnam,2922
2007,Women,University,Jeonbuk,404
2007,Women,University,Jeonnam,2023
2007,Women,University,Gyeongnam,1010
2007,Women,University,Jeju,545
2007,Women,University,Outside of Korean Red Cross,0
2007,Women,Military Base,Korean Red Cross,731
2007,Women,Military Base,Central Seoul,89
2007,Women,Military Base,Western Seoul,9
2007,Women,Military Base,Southern Seoul,92
2007,Women,Military Base,Eastern Seoul,56
2007,Women,Military Base,Busan,13
2007,Women,Military Base,DaeguGyeongbuk,53
2007,Women,Military Base,Incheon,35
2007,Women,Military Base,Ulsan,2
2007,Women,Military Base,Gyeonggi,26
2007,Women,Military Base,Gangwon,92
2007,Women,Military Base,Chungbuk,26
2007,Women,Military Base,DaejeonChungnam,99
2007,Women,Military Base,Jeonbuk,11
2007,Women,Military Base,Jeonnam,36
2007,Women,Military Base,Gyeongnam,92
2007,Women,Military Base,Jeju,0
2007,Women,Military Base,Outside of Korean Red Cross,0
2007,Women,Religion,Korean Red Cross,3198
2007,Women,Religion,Central Seoul,244
2007,Women,Religion,Western Seoul,239
2007,Women,Religion,Southern Seoul,784
2007,Women,Religion,Eastern Seoul,670
2007,Women,Religion,Busan,198
2007,Women,Religion,DaeguGyeongbuk,52
2007,Women,Religion,Incheon,121
2007,Women,Religion,Ulsan,119
2007,Women,Religion,Gyeonggi,8
2007,Women,Religion,Gangwon,34
2007,Women,Religion,Chungbuk,105
2007,Women,Religion,DaejeonChungnam,167
2007,Women,Religion,Jeonbuk,85
2007,Women,Religion,Jeonnam,307
2007,Women,Religion,Gyeongnam,0
2007,Women,Religion,Jeju,65
2007,Women,Religion,Outside of Korean Red Cross,0
2007,Women,Community,Korean Red Cross,22328
2007,Women,Community,Central Seoul,2509
2007,Women,Community,Western Seoul,2845
2007,Women,Community,Southern Seoul,2333
2007,Women,Community,Eastern Seoul,1516
2007,Women,Community,Busan,1352
2007,Women,Community,DaeguGyeongbuk,1834
2007,Women,Community,Incheon,802
2007,Women,Community,Ulsan,548
2007,Women,Community,Gyeonggi,1466
2007,Women,Community,Gangwon,489
2007,Women,Community,Chungbuk,631
2007,Women,Community,DaejeonChungnam,1289
2007,Women,Community,Jeonbuk,508
2007,Women,Community,Jeonnam,2167
2007,Women,Community,Gyeongnam,1442
2007,Women,Community,Jeju,597
2007,Women,Community,Outside of Korean Red Cross,0
2007,Women,Personal Participation,Korean Red Cross,346812
2007,Women,Personal Participation,Central Seoul,38670
2007,Women,Personal Participation,Western Seoul,29437
2007,Women,Personal Participation,Southern Seoul,29296
2007,Women,Personal Participation,Eastern Seoul,40793
2007,Women,Personal Participation,Busan,34253
2007,Women,Personal Participation,DaeguGyeongbuk,27439
2007,Women,Personal Participation,Incheon,22941
2007,Women,Personal Participation,Ulsan,9925
2007,Women,Personal Participation,Gyeonggi,18709
2007,Women,Personal Participation,Gangwon,5747
2007,Women,Personal Participation,Chungbuk,8441
2007,Women,Personal Participation,DaejeonChungnam,18362
2007,Women,Personal Participation,Jeonbuk,15092
2007,Women,Personal Participation,Jeonnam,35878
2007,Women,Personal Participation,Gyeongnam,8966
2007,Women,Personal Participation,Jeju,2863
2007,Women,Personal Participation,Outside of Korean Red Cross,12670
2007,Women,In Hospital,Korean Red Cross,5838
2007,Women,In Hospital,Central Seoul,329
2007,Women,In Hospital,Western Seoul,296
2007,Women,In Hospital,Southern Seoul,189
2007,Women,In Hospital,Eastern Seoul,1626
2007,Women,In Hospital,Busan,72
2007,Women,In Hospital,DaeguGyeongbuk,213
2007,Women,In Hospital,Incheon,1139
2007,Women,In Hospital,Ulsan,28
2007,Women,In Hospital,Gyeonggi,555
2007,Women,In Hospital,Gangwon,103
2007,Women,In Hospital,Chungbuk,33
2007,Women,In Hospital,DaejeonChungnam,181
2007,Women,In Hospital,Jeonbuk,79
2007,Women,In Hospital,Jeonnam,26
2007,Women,In Hospital,Gyeongnam,937
2007,Women,In Hospital,Jeju,32
2007,Women,In Hospital,Outside of Korean Red Cross,12670
2007,Women,Blood donation house,Korean Red Cross,310856
2007,Women,Blood donation house,Central Seoul,35860
2007,Women,Blood donation house,Western Seoul,24552
2007,Women,Blood donation house,Southern Seoul,25371
2007,Women,Blood donation house,Eastern Seoul,35954
2007,Women,Blood donation house,Busan,32906
2007,Women,Blood donation house,DaeguGyeongbuk,25493
2007,Women,Blood donation house,Incheon,20137
2007,Women,Blood donation house,Ulsan,8566
2007,Women,Blood donation house,Gyeonggi,14562
2007,Women,Blood donation house,Gangwon,5606
2007,Women,Blood donation house,Chungbuk,7659
2007,Women,Blood donation house,DaejeonChungnam,16950
2007,Women,Blood donation house,Jeonbuk,13708
2007,Women,Blood donation house,Jeonnam,35548
2007,Women,Blood donation house,Gyeongnam,5489
2007,Women,Blood donation house,Jeju,2495
2007,Women,Blood donation house,Outside of Korean Red Cross,0
2007,Women,Blood donation bus,Korean Red Cross,30118
2007,Women,Blood donation bus,Central Seoul,2481
2007,Women,Blood donation bus,Western Seoul,4589
2007,Women,Blood donation bus,Southern Seoul,3736
2007,Women,Blood donation bus,Eastern Seoul,3213
2007,Women,Blood donation bus,Busan,1275
2007,Women,Blood donation bus,DaeguGyeongbuk,1733
2007,Women,Blood donation bus,Incheon,1665
2007,Women,Blood donation bus,Ulsan,1331
2007,Women,Blood donation bus,Gyeonggi,3592
2007,Women,Blood donation bus,Gangwon,38
2007,Women,Blood donation bus,Chungbuk,749
2007,Women,Blood donation bus,DaejeonChungnam,1231
2007,Women,Blood donation bus,Jeonbuk,1305
2007,Women,Blood donation bus,Jeonnam,304
2007,Women,Blood donation bus,Gyeongnam,2540
2007,Women,Blood donation bus,Jeju,336
2007,Women,Blood donation bus,Outside of Korean Red Cross,0
2008,Men,Group Donation,Korean Red Cross,814959
2008,Men,Group Donation,Central Seoul,60448
2008,Men,Group Donation,Western Seoul,34522
2008,Men,Group Donation,Southern Seoul,57281
2008,Men,Group Donation,Eastern Seoul,58047
2008,Men,Group Donation,Busan,66934
2008,Men,Group Donation,DaeguGyeongbuk,69868
2008,Men,Group Donation,Incheon,39895
2008,Men,Group Donation,Ulsan,29460
2008,Men,Group Donation,Gyeonggi,55537
2008,Men,Group Donation,Gangwon,45820
2008,Men,Group Donation,Chungbuk,39840
2008,Men,Group Donation,DaejeonChungnam,82925
2008,Men,Group Donation,Jeonbuk,45195
