city,year,month,month_name,unit,patients
Daegu/Gyeongbuk,2018,4,April,19413.165031883746,8016
Daegu/Gyeongbuk,2018,5,May,19693.807783043216,8126
Daegu/Gyeongbuk,2018,6,June,18381.488377108937,7550
Daegu/Gyeongbuk,2018,7,July,20487.763437175,8531
Daegu/Gyeongbuk,2018,8,August,19889.349329225664,8231
Daegu/Gyeongbuk,2018,9,September,17274.724332653357,7001
Daegu/Gyeongbuk,2018,10,October,19662.62465244537,8103
Daegu/Gyeongbuk,2018,11,November,19207.60807925479,7951
Daegu/Gyeongbuk,2018,12,December,18924.954957779046,8055
Daegu/Gyeongbuk,2019,1,January,23343.721276367658,9788
Daegu/Gyeongbuk,2019,2,February,18229.923641220492,7579
Daegu/Gyeongbuk,2019,3,March,19897.54363607284,8293
Daegu/Gyeongbuk,2019,4,April,19615.746604359225,8175
Daegu/Gyeongbuk,2019,5,May,19768.835545505695,8279
Daegu/Gyeongbuk,2019,6,June,18587.663604006644,7750
Daegu/Gyeongbuk,2019,7,July,21056.952751229168,8884
Daegu/Gyeongbuk,2019,8,August,19544.47469431338,8197
Daegu/Gyeongbuk,2019,9,September,18664.68788290922,7765
Daegu/Gyeongbuk,2019,10,October,19232.750683352915,7932
Daegu/Gyeongbuk,2019,11,November,19072.664145040253,8014
Daegu/Gyeongbuk,2019,12,December,19622.1452363344,8470
Daegu/Gyeongbuk,2020,1,January,20484.39280551961,8548
Daegu/Gyeongbuk,2020,2,February,17474.024220625484,7308
Daegu/Gyeongbuk,2020,3,March,16870.83396786478,6918
Daegu/Gyeongbuk,2020,4,April,16499.338672325273,6731
Daegu/Gyeongbuk,2020,5,May,17890.695302476328,7440
Daegu/Gyeongbuk,2020,6,June,18866.243950196353,7922
Daegu/Gyeongbuk,2020,7,July,19238.978008423335,8049
Daegu/Gyeongbuk,2020,8,August,17576.250427657582,7273
Daegu/Gyeongbuk,2020,9,September,17065.148958493683,6946
Daegu/Gyeongbuk,2020,10,October,17919.497231669433,7428
Daegu/Gyeongbuk,2020,11,November,18075.631933590113,7618
Daegu/Gyeongbuk,2020,12,December,18054.412486852998,7704
Daegu/Gyeongbuk,2021,1,January,20382.45499652149,8485
Daegu/Gyeongbuk,2021,2,February,17135.482266971387,7122
Daegu/Gyeongbuk,2021,3,March,21005.267324970206,8827
Daegu/Gyeongbuk,2021,4,April,19438.658161622985,8130
Daegu/Gyeongbuk,2021,5,May,18740.970953157434,7814
Daegu/Gyeongbuk,2021,6,June,19517.886003267482,8159
Daegu/Gyeongbuk,2021,7,July,19911.77015621259,8328
Daegu/Gyeongbuk,2021,8,August,19670.409039275517,8219
Daegu/Gyeongbuk,2021,9,September,18012.35780171887,7444
Daegu/Gyeongbuk,2021,10,October,18826.61901552689,7890
Daegu/Gyeongbuk,2021,11,November,19520.91615321145,8252
Daegu/Gyeongbuk,2021,12,December,18524.072919539765,8063
Daegu/Gyeongbuk,2022,1,January,20164.414367864505,8360
Daegu/Gyeongbuk,2022,2,February,17261.39395122787,7194
Daegu/Gyeongbuk,2022,3,March,18541.578302018384,7641
Daegu/Gyeongbuk,2022,4,April,18415.895514818712,7662
Daegu/Gyeongbuk,2022,5,May,19504.66319666665,8229
Daegu/Gyeongbuk,2022,6,June,19209.017981199228,8134
Daegu/Gyeongbuk,2022,7,July,19407.745914533207,8134
Daegu/Gyeongbuk,2022,8,August,19939.517932778082,8296
Daegu/Gyeongbuk,2022,9,September,18867.388325950258,7800
Daegu/Gyeongbuk,2022,10,October,18770.886099899515,7858
Daegu/Gyeongbuk,2022,11,November,19300.014193332117,8191
Daegu/Gyeongbuk,2022,12,December,18702.024276005068,8103
Daejeon/Chungnam,2006,1,January,12159.459023949756,4723
Daejeon/Chungnam,2006,2,February,11497.630917348193,4434
Daejeon/Chungnam,2006,3,March,11637.011379347583,4426
Daejeon/Chungnam,2006,4,April,10737.795732749986,4089
Daejeon/Chungnam,2006,5,May,11449.80072958604,4373
Daejeon/Chungnam,2006,6,June,11269.618709451606,4326
Daejeon/Chungnam,2006,7,July,11656.763955913731,4540
Daejeon/Chungnam,2006,8,August,12352.864690853716,4797
Daejeon/Chungnam,2006,9,September,11093.165750567805,4196
Daejeon/Chungnam,2006,10,October,10775.78843067945,4060
Daejeon/Chungnam,2006,11,November,11047.921266855099,4202
Daejeon/Chungnam,2006,12,December,11049.080250599403,4252
Daejeon/Chungnam,2007,1,January,13868.709266158783,5463
Daejeon/Chungnam,2007,2,February,11391.111557017515,4348
Daejeon/Chungnam,2007,3,March,12558.623042136069,4760
Daejeon/Chungnam,2007,4,April,11689.450114450317,4461
Daejeon/Chungnam,2007,5,May,12119.105626080627,4630
Daejeon/Chungnam,2007,6,June,11460.11547275771,4375
Daejeon/Chungnam,2007,7,July,12465.505694131725,4796
Daejeon/Chungnam,2007,8,August,12918.13271586661,4913
Daejeon/Chungnam,2007,9,September,11065.444680629815,4045
Daejeon/Chungnam,2007,10,October,12247.507316101153,4591
Daejeon/Chungnam,2007,11,November,11337.10066612272,4265
Daejeon/Chungnam,2007,12,December,10999.551541598097,4216
Daejeon/Chungnam,2008,1,January,14532.644454642908,5643
Daejeon/Chungnam,2008,2,February,11624.706178065035,4388
Daejeon/Chungnam,2008,3,March,12586.210578719196,4779
Daejeon/Chungnam,2008,4,April,11829.773355125972,4490
Daejeon/Chungnam,2008,5,May,11848.799650510187,4496
Daejeon/Chungnam,2008,6,June,12137.886241571456,4664
Daejeon/Chungnam,2008,7,July,13094.880637331575,5066
Daejeon/Chungnam,2008,8,August,12240.561038504104,4708
Daejeon/Chungnam,2008,9,September,11706.018892043376,4380
Daejeon/Chungnam,2008,10,October,10434.64062356457,3843
Daejeon/Chungnam,2008,11,November,10913.089639558972,4155
Daejeon/Chungnam,2008,12,December,11343.478085906076,4373
Daejeon/Chungnam,2009,1,January,13915.31085911143,5361
Daejeon/Chungnam,2009,2,February,12939.612133877488,5073
Daejeon/Chungnam,2009,3,March,13398.91265268246,5158
Daejeon/Chungnam,2009,4,April,12571.914876216611,4844
Daejeon/Chungnam,2009,5,May,12229.5121074041,4747
Daejeon/Chungnam,2009,6,June,12401.92782573366,4858
Daejeon/Chungnam,2009,7,July,13518.273821603612,5313
Daejeon/Chungnam,2009,8,August,13294.383087034546,5227
Daejeon/Chungnam,2009,9,September,12745.273246024724,4860
Daejeon/Chungnam,2009,10,October,12520.69157586132,4782
Daejeon/Chungnam,2009,11,November,11937.636333291433,4561
Daejeon/Chungnam,2009,12,December,12716.972875241205,5003
Daejeon/Chungnam,2010,1,January,15382.684086506846,6056
Daejeon/Chungnam,2010,2,February,12846.689249523828,4993
Daejeon/Chungnam,2010,3,March,14800.472142452592,5749
Daejeon/Chungnam,2010,4,April,13491.776847824398,5218
Daejeon/Chungnam,2010,5,May,13373.973312799371,5181
Daejeon/Chungnam,2010,6,June,13729.739980630338,5364
Daejeon/Chungnam,2010,7,July,13557.75482369531,5342
Daejeon/Chungnam,2010,8,August,14090.049422573054,5586
Daejeon/Chungnam,2010,9,September,12514.075156715226,4697
Daejeon/Chungnam,2010,10,October,12999.975818352199,4942
Daejeon/Chungnam,2010,11,November,12870.584986920006,4941
Daejeon/Chungnam,2010,12,December,12778.589476481311,5064
Daejeon/Chungnam,2011,1,January,15180.949095032942,5851
Daejeon/Chungnam,2011,2,February,12286.139369800087,4750
Daejeon/Chungnam,2011,3,March,14423.400570835709,5558
Daejeon/Chungnam,2011,4,April,12936.654050503706,4993
Daejeon/Chungnam,2011,5,May,13364.882098289987,5183
Daejeon/Chungnam,2011,6,June,13145.857920633223,5113
Daejeon/Chungnam,2011,7,July,13195.884874274476,5157
Daejeon/Chungnam,2011,8,August,12313.287574571048,4784
Daejeon/Chungnam,2011,9,September,10239.505493547047,3856
Daejeon/Chungnam,2011,10,October,12102.213622728113,4663
Daejeon/Chungnam,2011,11,November,12385.477981120755,4809
Daejeon/Chungnam,2011,12,December,12415.54154271244,4944
Daejeon/Chungnam,2012,1,January,16095.767984233878,6281
Daejeon/Chungnam,2012,2,February,14825.108578690517,5822
Daejeon/Chungnam,2012,3,March,14656.521327265427,5621
Daejeon/Chungnam,2012,4,April,13875.600361272398,5339
Daejeon/Chungnam,2012,5,May,14333.076737861711,5568
Daejeon/Chungnam,2012,6,June,13634.540042194409,5271
Daejeon/Chungnam,2012,7,July,15088.773693761214,5911
Daejeon/Chungnam,2012,8,August,14859.136518537296,5764
Daejeon/Chungnam,2012,9,September,13262.147824261498,5014
Daejeon/Chungnam,2012,10,October,14377.962106537285,5517
Daejeon/Chungnam,2012,11,November,13620.182504273254,5256
Daejeon/Chungnam,2012,12,December,12987.391891926562,5129
Daejeon/Chungnam,2013,1,January,17094.085846634713,6738
Daejeon/Chungnam,2013,2,February,13600.21769586844,5272
Daejeon/Chungnam,2013,3,March,14276.928488381456,5522
Daejeon/Chungnam,2013,4,April,13820.840774037937,5361
Daejeon/Chungnam,2013,5,May,13941.631764393633,5446
Daejeon/Chungnam,2013,6,June,13091.303735973539,5128
Daejeon/Chungnam,2013,7,July,14770.75197539449,5838
Daejeon/Chungnam,2013,8,August,13908.253805502318,5436
Daejeon/Chungnam,2013,9,September,13101.311803250544,4985
Daejeon/Chungnam,2013,10,October,13532.489644103194,5238
Daejeon/Chungnam,2013,11,November,12952.368197479485,5047
Daejeon/Chungnam,2013,12,December,13741.759144969097,5495
Daejeon/Chungnam,2014,1,January,15522.524716305792,6119
Daejeon/Chungnam,2014,2,February,14605.599293077847,5808
Daejeon/Chungnam,2014,3,March,14300.330819888899,5594
Daejeon/Chungnam,2014,4,April,13657.895204136714,5312
Daejeon/Chungnam,2014,5,May,13310.939698036074,5161
Daejeon/Chungnam,2014,6,June,13319.108724513975,5178
Daejeon/Chungnam,2014,7,July,14542.978702932425,5706
Daejeon/Chungnam,2014,8,August,13816.331847093408,5382
Daejeon/Chungnam,2014,9,September,13674.403160644062,5236
Daejeon/Chungnam,2014,10,October,13367.006518991997,5162
Daejeon/Chungnam,2014,11,November,12712.42125598169,4969
Daejeon/Chungnam,2014,12,December,13594.148212378339,5427
Daejeon/Chungnam,2015,1,January,16247.646639591467,6402
Daejeon/Chungnam,2015,2,February,12875.286003749705,4968
Daejeon/Chungnam,2015,3,March,15051.781660375254,5860
Daejeon/Chungnam,2015,4,April,13967.688962789773,5392
Daejeon/Chungnam,2015,5,May,13364.210266030179,5169
Daejeon/Chungnam,2015,6,June,12433.747706917104,4705
Daejeon/Chungnam,2015,7,July,13957.580070810862,5375
Daejeon/Chungnam,2015,8,August,14160.556525589525,5568
Daejeon/Chungnam,2015,9,September,13231.939291755296,5058
Daejeon/Chungnam,2015,10,October,13916.318081305617,5386
Daejeon/Chungnam,2015,11,November,13585.209426132325,5338
Daejeon/Chungnam,2015,12,December,13967.255901182863,5615
Daejeon/Chungnam,2016,1,January,16314.74780023797,6493
Daejeon/Chungnam,2016,2,February,13944.773160898332,5507
Daejeon/Chungnam,2016,3,March,15554.43695716123,6120
Daejeon/Chungnam,2016,4,April,13660.504916537306,5361
Daejeon/Chungnam,2016,5,May,14433.501789389009,5717
Daejeon/Chungnam,2016,6,June,13879.432103967903,5452
Daejeon/Chungnam,2016,7,July,14226.064330797419,5564
Daejeon/Chungnam,2016,8,August,14569.044976115,5748
Daejeon/Chungnam,2016,9,September,13439.762274671757,5141
Daejeon/Chungnam,2016,10,October,13330.576213995657,5221
Daejeon/Chungnam,2016,11,November,13588.435178278072,5363
Daejeon/Chungnam,2016,12,December,13486.294340562745,5490
Daejeon/Chungnam,2017,1,January,16071.590608697887,6420
Daejeon/Chungnam,2017,2,February,14266.442626578319,5730
Daejeon/Chungnam,2017,3,March,14947.292043310035,5914
Daejeon/Chungnam,2017,4,April,13724.776507237011,5433
Daejeon/Chungnam,2017,5,May,14562.035378795988,5791
Daejeon/Chungnam,2017,6,June,14135.698788234997,5622
Daejeon/Chungnam,2017,7,July,14673.585745299994,5900
Daejeon/Chungnam,2017,8,August,15037.562730671892,6013
Daejeon/Chungnam,2017,9,September,14054.369448989291,5534
Daejeon/Chungnam,2017,10,October,12985.01254293904,5135
Daejeon/Chungnam,2017,11,November,13807.470062885655,5571
Daejeon/Chungnam,2017,12,December,13255.729154181803,5427
Daejeon/Chungnam,2018,1,January,17314.4006153801,7063
Daejeon/Chungnam,2018,2,February,13323.755094473465,5316
Daejeon/Chungnam,2018,3,March,14895.392922402985,5970
Daejeon/Chungnam,2018,4,April,14387.229004772415,5799
Daejeon/Chungnam,2018,5,May,14648.60633822956,5902
Daejeon/Chungnam,2018,6,June,13681.878118117216,5492
Daejeon/Chungnam,2018,7,July,15204.021978512836,6195
Daejeon/Chungnam,2018,8,August,14795.272004586759,5997
Daejeon/Chungnam,2018,9,September,12922.967531580114,5124
Daejeon/Chungnam,2018,10,October,14570.686351005657,5870
Daejeon/Chungnam,2018,11,November,14189.405323985875,5732
Daejeon/Chungnam,2018,12,December,13821.710986978433,5737
Daejeon/Chungnam,2019,1,January,17799.878603769692,7245
Daejeon/Chungnam,2019,2,February,13941.127024788828,5625
Daejeon/Chungnam,2019,3,March,15234.146697097949,6163
Daejeon/Chungnam,2019,4,April,15066.503613277007,6105
Daejeon/Chungnam,2019,5,May,15162.6091504297,6184
Daejeon/Chungnam,2019,6,June,14263.452478595273,5794
Daejeon/Chungnam,2019,7,July,16119.331045466639,6629
Daejeon/Chungnam,2019,8,August,15010.165589605456,6143
Daejeon/Chungnam,2019,9,September,14346.084061709,5814
Daejeon/Chungnam,2019,10,October,14784.87101914481,5934
Daejeon/Chungnam,2019,11,November,14547.354265213642,5943
Daejeon/Chungnam,2019,12,December,14790.00811781541,6205
Daejeon/Chungnam,2020,1,January,15853.616681654581,6414
Daejeon/Chungnam,2020,2,February,13522.816430519115,5487
Daejeon/Chungnam,2020,3,March,13287.262171762475,5289
Daejeon/Chungnam,2020,4,April,12950.182556929445,5135
Daejeon/Chungnam,2020,5,May,13888.072013037536,5618
Daejeon/Chungnam,2020,6,June,14566.23881266547,5963
Daejeon/Chungnam,2020,7,July,14886.988174258384,6077
Daejeon/Chungnam,2020,8,August,13677.567223187565,5516
Daejeon/Chungnam,2020,9,September,13379.345624391597,5304
Daejeon/Chungnam,2020,10,October,13922.341660309887,5617
Daejeon/Chungnam,2020,11,November,13923.61146131704,5709
Daejeon/Chungnam,2020,12,December,13824.958518316475,5735
Daejeon/Chungnam,2021,1,January,15797.412932744417,6353
Daejeon/Chungnam,2021,2,February,13255.749237647055,5334
Daejeon/Chungnam,2021,3,March,16146.15768505375,6577
Daejeon/Chungnam,2021,4,April,14983.797831049476,6081
Daejeon/Chungnam,2021,5,May,14456.568038336183,5853
Daejeon/Chungnam,2021,6,June,14970.674475178483,6091
Daejeon/Chungnam,2021,7,July,15263.969302322534,6215
Daejeon/Chungnam,2021,8,August,15176.290930481771,6165
Daejeon/Chungnam,2021,9,September,13922.580941358392,5587
Daejeon/Chungnam,2021,10,October,14392.73462697602,5866
Daejeon/Chungnam,2021,11,November,14884.14686834136,6121
Daejeon/Chungnam,2021,12,December,13940.298774766217,5907
Daejeon/Chungnam,2022,1,January,15959.374974967177,6395
Daejeon/Chungnam,2022,2,February,13660.460261403552,5501
Daejeon/Chungnam,2022,3,March,14820.67424509993,5893
Daejeon/Chungnam,2022,4,April,14609.518894156514,5895
Daejeon/Chungnam,2022,5,May,15332.076648394976,6294
Daejeon/Chungnam,2022,6,June,15069.448291868688,6208
Daejeon/Chungnam,2022,7,July,15237.703927392327,6212
Daejeon/Chungnam,2022,8,August,15748.805272865602,6373
Daejeon/Chungnam,2022,9,September,14953.936508977384,5997
Daejeon/Chungnam,2022,10,October,14811.971408023259,6014
Daejeon/Chungnam,2022,11,November,15114.121306146566,6229
Daejeon/Chungnam,2022,12,December,14500.020015928854,6108
Eastern Seoul,2006,1,January,13642.249457164917,5441
Eastern Seoul,2006,2,February,12832.271589092028,5087
Eastern Seoul,2006,3,March,12786.231335078124,5003
Eastern Seoul,2006,4,April,11692.546880225727,4585
Eastern Seoul,2006,5,May,12425.947631475596,4880
Eastern Seoul,2006,6,June,12274.318146301152,4827
Eastern Seoul,2006,7,July,12927.370369200142,5152
Eastern Seoul,2006,8,August,13932.297167304127,5495
Eastern Seoul,2006,9,September,12207.438777927255,4710
Eastern Seoul,2006,10,October,11851.380243359323,4561
Eastern Seoul,2006,11,November,12281.542735626012,4788
Eastern Seoul,2006,12,December,12355.34156043414,4861
Eastern Seoul,2007,1,January,15995.594893492651,6480
Eastern Seoul,2007,2,February,12666.380272601462,5001
Eastern Seoul,2007,3,March,13947.039316848492,5470
Eastern Seoul,2007,4,April,13002.203937455573,5126
Eastern Seoul,2007,5,May,13494.489389790073,5302
Eastern Seoul,2007,6,June,12850.7979292014,5014
