year,month,composition_rate,supply_unit,women_unit,men_unit,demand_unit,demand_patients,supply_ratio,supply_demand_diff,Busan,Chungbuk,Daegu/Gyeongbuk,Daejeon/Chungnam,Gangwon,Gyeonggi,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan,fall,spring,summer,winter,city,city_local_cnt,national_cnt,local_cnt,national_colab_government,colab_government,national_colab_celebrity,colab_celebrity,national_colab_corporation,colab_corporation,national_colab_university,colab_university,national_colab_hospital,colab_hospital,national_colab_community,colab_community,national_colab_media,colab_media,national_type_public event,type_public event,national_type_competition,type_competition,national_type_broadcast campaigns,type_broadcast campaigns,national_type_policy reform,type_policy reform,national_type_infrastructure improvement,type_infrastructure improvement,national_type_conference,type_conference,national_type_corporation event,type_corporation event,national_type_community event,type_community event,national_type_partnership,type_partnership,national_type_internal event,type_internal event,national_type_government event,type_government event,national_target_citizen,target_citizen,national_target_teenagers,target_teenagers,national_target_institutions,target_institutions,national_target_blood donors,target_blood donors,national_target_corporations,target_corporations,national_target_university,target_university,national_target_hospital,target_hospital,national_target_community,target_community,national_target_government,target_government,national_duration_single day,duration_single day,national_duration_months long,duration_months long,national_duration_ongoing,duration_ongoing,national_duration_multi day,duration_multi day,national_size_national,size_national,national_size_international,size_international,national_size_local,size_local,national_freq_ad hoc,freq_ad hoc,national_freq_yearly,freq_yearly,national_freq_monthly,freq_monthly
2018,2,6.4,8659.0,2106.0,6553.0,10687.791148748553,4333,1.998384491114701,4326.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,8.7,11766.0,2206.0,9560.0,12010.55999667049,4881,2.4105716041794714,6885.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8.3,11140.0,2892.0,8248.0,11597.386811063188,4742,2.3492197385069593,6398.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,9.7,13023.0,2857.0,10166.0,11805.249778242,4822,2.7007465781833266,8201.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,6,7.7,10406.0,2290.0,8116.0,11050.67384726838,4493,2.3160471845092365,5913.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,8.7,11684.0,2918.0,8766.0,12336.35708765986,5080,2.3,6604.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,8.4,11310.0,2783.0,8527.0,12012.016162173664,4918,2.299715331435543,6392.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,7.9,10631.0,2513.0,8118.0,10452.9290476283,4191,2.5366261035552373,6440.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,9.0,11941.0,2460.0,9481.0,13826.579390965397,5663,2.108599682147272,6278.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,8.1,10767.0,2543.0,8224.0,11500.670785945476,4643,2.3189748007753606,6124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019,11,8.7,11599.0,2339.0,9260.0,11322.009371382832,4652,2.493336199484093,6947.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019,12,8.7,11606.0,3054.0,8552.0,11574.974740717988,4880,2.37827868852459,6726.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0
2019,2,6.4,8507.0,1879.0,6628.0,10813.296979566498,4396,1.9351683348498636,4111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,8.9,11846.0,2569.0,9277.0,11789.072195225272,4812,2.4617622610141314,7034.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,8.1,10773.0,2501.0,8272.0,11647.54004899085,4758,2.264186633039092,6015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,8.3,11039.0,2910.0,8129.0,11763.511825037009,4825,2.2878756476683937,6214.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,7.7,10240.0,2394.0,7846.0,11109.901705525266,4533,2.258989631590558,5707.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,9.1,12131.0,3284.0,8847.0,12573.425093536676,5190,2.3373795761079,6941.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019,8,9.6,12704.0,3105.0,9599.0,11734.869767920536,4817,2.637326136599543,7887.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,7.4,9804.0,2524.0,7280.0,11180.018001774904,4551,2.1542518127883983,5253.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,7.8,10285.0,2291.0,7994.0,13044.491975484068,5331,1.9292815606827987,4954.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,8.2,10726.0,2369.0,8357.0,11510.943412548608,4683,2.2904121289771515,6043.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8.0,10481.0,2355.0,8126.0,11570.359575667511,4775,2.194973821989529,5706.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2020,12,8.7,11419.0,2958.0,8461.0,11533.770390050386,4807,2.375494071146245,6612.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020,2,8.1,10624.0,2402.0,8222.0,11132.42873437352,4557,2.3313583497915293,6067.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,8.4,11007.0,2322.0,8685.0,10785.604872439642,4356,2.5268595041322315,6651.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,7.3,9568.0,2076.0,7492.0,10581.410505167554,4249,2.251823958578489,5319.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,8.9,11670.0,2903.0,8767.0,11462.653649538632,4680,2.4935897435897436,6990.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,8.3,10817.0,2372.0,8445.0,12141.876437710283,4994,2.1659991990388465,5823.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2020,7,9.0,11772.0,2836.0,8936.0,12433.94172596245,5098,2.3091408395449196,6674.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,8.7,11458.0,3083.0,8375.0,11382.14316077224,4615,2.4827735644637055,6843.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,8.6,11262.0,2717.0,8545.0,11069.032901816798,4421,2.5473874688984393,6841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,8.5,10656.0,2653.0,8003.0,12447.502476235106,5127,2.0784084259801054,5529.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,7.5,9306.0,2019.0,7287.0,11585.72728219924,4793,1.9415814729814314,4513.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,11,8.9,11062.0,2583.0,8479.0,11966.745626086593,4994,2.21505806968362,6068.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,12,9.5,11798.0,2874.0,8924.0,11307.001567208334,4843,2.436093330580219,6955.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2021,2,7.1,8803.0,2149.0,6654.0,10489.58386960232,4317,2.0391475561732686,4486.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,8.7,10898.0,2248.0,8650.0,12828.7624401539,5333,2.0435027189199326,5565.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,8.4,10454.0,2412.0,8042.0,11916.911629588942,4934,2.118767734089988,5520.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2021,5,9.1,11313.0,2869.0,8444.0,11527.516909672304,4757,2.378179524910658,6556.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,8.3,10354.0,2524.0,7830.0,12034.014372729209,4971,2.082880708107021,5383.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,7,8.4,10467.0,2942.0,7525.0,12298.163197203883,5080,2.0604330708661416,5387.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,7.9,9803.0,2268.0,7535.0,12185.448777600594,5031,1.9485191810773206,4772.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,7.8,9733.0,2102.0,7631.0,11133.135126274545,4551,2.138650845967919,5182.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,7.3,9007.0,2099.0,6908.0,12320.005999562907,5086,1.7709398348407392,3921.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,8.7,10717.0,2777.0,7940.0,11544.815904721983,4814,2.226215205650187,5903.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,2,1,2,0,0,0,0
2022,11,8.8,10843.0,2595.0,8248.0,11849.12771877203,5004,2.1668665067945643,5839.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,12,8.8,10890.0,2455.0,8435.0,11475.360169338355,4933,2.207581593350902,5957.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2,6.7,8317.0,2063.0,6254.0,10540.163266757549,4374,1.9014631915866484,3943.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,7.3,8964.0,2233.0,6731.0,11349.618127921716,4664,1.9219554030874786,4300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2022,4,9.0,11058.0,3041.0,8017.0,11340.128673960398,4706,2.349766255843604,6352.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,9.6,11835.0,3276.0,8559.0,12026.6350752996,5056,2.3407832278481013,6779.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Gyeongnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,8.4,10319.0,2591.0,7728.0,11859.669989007834,4999,2.0642128425685136,5320.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,8.8,10842.0,2596.0,8246.0,11962.556964579711,4991,2.1723101582849127,5851.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeongnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
